PatientID,GeographyKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,Suffix,Mobile,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,City,StateProvinceName,CountryRegion,ZipCode,EnglishEducation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstJoined,CommuteDistance
1011,22,AW00011055,NULL,Gilbert,NULL,Raje,02-09-1957,M,Male,NULL,9997850016,gilbert35@gmail.com,40000,2,0,Kenmore,Washington,United States,98028,Partial College,1,2,8811 The Trees Dr.,NULL,1 (11) 500 555-0129,31-01-2011,5-10 Miles
1012,10,AW00011056,NULL,Michele,L,Nath,01-10-1958,M,Male,NULL,9994706499,michele19@gmail.com,40000,3,0,Snohomish,Washington,United States,98296,Partial College,1,2,5464 Janin Pl.,NULL,1 (11) 500 555-0178,26-02-2011,5-10 Miles
1013,5,AW00011057,NULL,Carl,J,Andersen,07-04-1970,M,Male,NULL,9997353599,carl12@gmail.com,70000,2,0,Seattle,Washington,United States,98104,Graduate Degree,1,2,6930 Lake Nadine Place,NULL,1 (11) 500 555-0181,22-02-2011,1-2 Miles
1014,29,AW00011058,NULL,Marc,NULL,Diaz,23-04-1965,M,Male,NULL,9991817277,marc6@gmail.com,80000,2,0,Bothell,Washington,United States,98011,Partial College,1,2,6645 Sinaloa,NULL,1 (11) 500 555-0149,09-03-2011,1-2 Miles
1015,27,AW00011059,NULL,Ashlee,J,Andersen,29-09-1959,S,Female,NULL,9994870958,ashlee19@gmail.com,80000,2,0,Seattle,Washington,United States,98104,Partial College,1,2,8255 Highland Road,NULL,1 (11) 500 555-0112,18-02-2013,5-10 Miles
1016,40,AW00011060,NULL,Jon,L,Zhou,14-09-1959,M,Male,NULL,9993329907,jon28@gmail.com,80000,2,0,Kenmore,Washington,United States,98028,Partial College,1,2,6574 Hemlock Ave.,NULL,1 (11) 500 555-0174,19-03-2011,5-10 Miles
1017,23,AW00011061,NULL,Todd,M,Gao,20-02-1976,M,Male,NULL,9991953647,todd14@gmail.com,80000,2,0,Seattle,Washington,United States,98104,Partial College,1,2,8808 Geneva Ave,NULL,1 (11) 500 555-0191,13-03-2011,5-10 Miles
1018,547,AW00011062,NULL,Noah,D,Powell,01-03-1981,M,Male,NULL,9991544805,noah5@gmail.com,40000,0,0,Edmonds,Washington,United States,98020,High School,1,2,9794 Marion Ct,NULL,767-555-0113,07-01-2013,5-10 Miles
1019,634,AW00011063,NULL,Angela,NULL,Murphy,04-10-1980,S,Female,NULL,9994959630,angela41@gmail.com,40000,0,0,Edmonds,Washington,United States,98020,High School,1,2,4927 Virgil Street,# 21,451-555-0162,12-01-2013,5-10 Miles
1020,315,AW00011064,NULL,Chase,NULL,Reed,05-06-1981,M,Male,NULL,9990240821,chase21@gmail.com,40000,0,0,Edmonds,Washington,United States,98020,High School,1,2,2721 Alexander Pl.,NULL,892-555-0184,25-01-2013,5-10 Miles
1021,331,AW00011065,NULL,Jessica,NULL,Henderson,08-04-1979,M,Male,NULL,9996248099,jessica29@gmail.com,60000,0,0,Seattle,Washington,United States,98104,Partial College,0,2,9343 Ironwood Way,NULL,278-555-0186,10-02-2013,1-2 Miles
1022,543,AW00011066,NULL,Grace,T,Butler,27-05-1979,M,Male,NULL,9993766235,grace62@gmail.com,70000,0,0,Monroe,Washington,United States,98272,Partial College,1,2,4739 Garden Ave.,NULL,712-555-0141,31-05-2013,5-10 Miles
1023,632,AW00011067,NULL,Caleb,F,Carter,25-03-1982,S,Female,NULL,9996444853,caleb40@gmail.com,60000,0,0,Sammamish,Washington,United States,98074,Partial College,1,2,9563 Pennsylvania Blvd.,NULL,944-555-0167,18-08-2013,5-10 Miles
1024,40,AW00011068,NULL,Tiffany,NULL,Liang,19-09-1966,S,Female,NULL,9992623348,tiffany17@gmail.com,80000,2,0,Seattle,Washington,United States,98104,High School,1,2,3608 Sinclair Avenue,# 701,1 (11) 500 555-0177,30-04-2013,5-10 Miles
1025,23,AW00011069,NULL,Carolyn,NULL,Navarro,17-09-1966,S,Female,NULL,9993043547,carolyn30@gmail.com,80000,2,0,Seattle,Washington,United States,98104,High School,0,2,4606 Springwood Court,NULL,1 (11) 500 555-0145,17-04-2011,1-2 Miles
1026,39,AW00011070,NULL,Willie,T,Raji,02-10-1960,M,Male,NULL,9992559166,willie40@gmail.com,80000,2,0,Seattle,Washington,United States,98104,High School,1,2,6260 Vernal Drive,NULL,1 (11) 500 555-0151,28-04-2011,5-10 Miles
1027,24,AW00011071,NULL,Linda,NULL,Serrano,23-12-1960,S,Female,NULL,9998714511,linda31@gmail.com,80000,2,0,Everett,Washington,United States,98201,High School,1,2,9808 Shaw Rd.,NULL,1 (11) 500 555-0130,01-03-2013,5-10 Miles
1028,17,AW00011072,NULL,Casey,NULL,Luo,05-08-1960,S,Female,NULL,9997790483,casey6@gmail.com,80000,2,0,Edmonds,Washington,United States,98020,High School,0,2,9513 Roslyn Drive,NULL,1 (11) 500 555-0125,31-03-2011,1-2 Miles
1029,16,AW00011073,NULL,Amy,NULL,Ye,11-02-1962,S,Female,NULL,9998695409,amy16@gmail.com,70000,2,0,Seattle,Washington,United States,98104,High School,1,2,2262 Kirkwood Ct.,NULL,1 (11) 500 555-0185,23-03-2013,5-10 Miles
1030,28,AW00011074,NULL,Levi,A,Arun,25-02-1962,S,Female,NULL,9995762292,levi6@gmail.com,70000,2,0,Sammamish,Washington,United States,98074,High School,1,2,4661 Bluetail,NULL,1 (11) 500 555-0127,23-03-2013,5-10 Miles
1031,32,AW00011075,NULL,Felicia,L,Jimenez,16-05-1963,S,Female,NULL,9990468291,felicia4@gmail.com,80000,2,0,Bothell,Washington,United States,98011,High School,1,2,786 Eastgate Ave,NULL,1 (11) 500 555-0165,28-04-2011,5-10 Miles
1032,19,AW00011076,NULL,Blake,NULL,Anderson,10-01-1963,S,Female,NULL,9998586338,blake9@gmail.com,80000,2,0,Seattle,Washington,United States,98104,High School,1,2,5436 Clear,# 101,1 (11) 500 555-0113,21-04-2011,5-10 Miles
1033,36,AW00011077,NULL,Leah,NULL,Ye,19-03-1963,S,Female,NULL,9996923552,leah7@gmail.com,80000,2,0,Seattle,Washington,United States,98104,High School,0,2,1291 Arguello Blvd.,NULL,1 (11) 500 555-0154,15-04-2011,1-2 Miles
1034,49,AW00011078,NULL,Gina,E,Martin,06-01-1985,S,Female,NULL,9995510118,gina1@gmail.com,40000,0,0,Duvall,Washington,United States,98019,High School,0,2,1349 Sol St.,NULL,196-555-0114,15-02-2013,1-2 Miles
1035,34,AW00011079,NULL,Donald,NULL,Gonzalez,07-03-1970,S,Female,NULL,9991617035,donald20@gmail.com,160000,0,0,Sammamish,Washington,United States,98074,Graduate Degree,1,2,4236 Malibu Place,NULL,1 (11) 500 555-0137,15-03-2013,0-1 Miles
1036,30,AW00011080,NULL,Damien,NULL,Chander,13-01-1965,M,Male,NULL,9997060634,damien32@gmail.com,170000,0,0,Edmonds,Washington,United States,98020,Graduate Degree,1,2,9941 Stonehedge Dr.,NULL,1 (11) 500 555-0111,10-04-2011,0-1 Miles
1037,311,AW00011081,NULL,Savannah,C,Baker,21-01-1972,M,Male,NULL,9998192441,savannah39@gmail.com,120000,2,2,Seattle,Washington,United States,98104,Bachelors,1,3,1210 Trafalgar Circle,NULL,478-555-0117,12-02-2013,2-5 Miles
1038,322,AW00011082,NULL,Angela,L,Butler,01-02-1972,S,Female,NULL,9998182670,angela17@gmail.com,130000,0,1,Seattle,Washington,United States,98104,Graduate Degree,0,3,6040 Listing Ct,NULL,579-555-0195,22-01-2013,1-2 Miles
1039,336,AW00011083,NULL,Alyssa,F,Cox,11-03-1977,M,Male,NULL,9996123967,alyssa37@gmail.com,130000,0,1,Snohomish,Washington,United States,98296,Graduate Degree,1,3,867 La Orinda Place,NULL,561-555-0140,06-01-2013,1-2 Miles
1040,543,AW00011084,NULL,Lucas,NULL,Phillips,12-03-1963,S,Female,NULL,9998195524,lucas7@gmail.com,80000,2,0,Bothell,Washington,United States,98011,Partial High School,0,2,8668 St. Celestine Court,NULL,863-555-0172,04-01-2013,1-2 Miles
1041,345,AW00011085,NULL,Emily,NULL,Johnson,16-01-1963,S,Female,NULL,9998596515,emily1@gmail.com,60000,2,0,Sammamish,Washington,United States,98074,High School,0,2,7926 Stephanie Way,NULL,850-555-0184,06-12-2013,5-10 Miles
1042,369,AW00011086,NULL,Ryan,NULL,Brown,22-06-1963,M,Male,NULL,9995828593,ryan43@gmail.com,70000,2,1,Seattle,Washington,United States,98104,Partial College,1,0,2939 Wesley Ct.,NULL,539-555-0198,02-07-2013,0-1 Miles
1043,307,AW00011087,NULL,Tamara,L,Liang,02-04-1963,M,Male,NULL,9991452139,tamara6@gmail.com,70000,3,2,Bothell,Washington,United States,98011,Partial College,0,0,3791 Rossmor Parkway,NULL,178-555-0152,25-02-2013,0-1 Miles
1044,359,AW00011088,NULL,Hunter,NULL,Davis,25-05-1963,M,Male,NULL,9999224640,hunter64@gmail.com,80000,2,1,Bellevue,Washington,United States,98004,Bachelors,1,0,4308 Sand Pointe Lane,NULL,612-555-0141,13-01-2013,2-5 Miles
1045,337,AW00011089,NULL,Abigail,M,Price,05-08-1962,S,Female,NULL,9991966948,abigail25@gmail.com,80000,2,1,Kenmore,Washington,United States,98028,Bachelors,1,1,2685 Blackburn Ct,NULL,532-555-0117,29-12-2012,2-5 Miles
1046,338,AW00011090,NULL,Trevor,NULL,Bryant,13-12-1968,S,Female,NULL,9992536087,trevor18@gmail.com,90000,2,0,Seattle,Washington,United States,98104,Partial College,1,1,5781 Sharon Dr.,NULL,853-555-0174,07-08-2011,2-5 Miles
1047,50,AW00011091,NULL,Dalton,NULL,Perez,02-10-1962,M,Male,NULL,9993964106,dalton37@gmail.com,90000,2,0,Everett,Washington,United States,98201,Partial College,1,1,6083 San Jose,NULL,559-555-0115,29-01-2013,5-10 Miles
1048,22,AW00011092,NULL,Cheryl,A,Diaz,02-11-1972,M,Male,NULL,9991656445,cheryl4@gmail.com,90000,2,2,Bellevue,Washington,United States,98004,Bachelors,1,0,7297 Kaywood Drive,NULL,1 (11) 500 555-0192,08-04-2011,1-2 Miles
1049,19,AW00011093,NULL,Aimee,A,He,06-09-1978,M,Male,NULL,9999003778,aimee13@gmail.com,100000,0,0,Seattle,Washington,United States,98104,Graduate Degree,1,0,1833 Olympic Drive,NULL,1 (11) 500 555-0161,07-04-2011,0-1 Miles
1050,33,AW00011094,NULL,Cedric,W,Ma,29-09-1967,S,Female,NULL,9993454594,cedric15@gmail.com,70000,1,0,Edmonds,Washington,United States,98020,Partial College,0,1,3407 Oak Brook Place,NULL,1 (11) 500 555-0115,07-04-2013,0-1 Miles
1051,13,AW00011095,NULL,Chad,NULL,Kumar,29-02-1968,S,Female,NULL,9998613995,chad9@gmail.com,70000,1,0,Kent,Washington,United States,98031,Partial College,1,1,1681 Lighthouse Way,NULL,1 (11) 500 555-0151,01-04-2011,5-10 Miles
1052,12,AW00011096,NULL,AndrŽs,NULL,Anand,07-02-1968,M,Male,NULL,9992498812,andrŽs18@gmail.com,60000,1,0,Duvall,Washington,United States,98019,Bachelors,1,1,5423 Los Gatos Ct.,NULL,1 (11) 500 555-0184,11-04-2011,5-10 Miles
1053,40,AW00011097,NULL,Edwin,R,Nara,23-10-1972,M,Male,NULL,9997637844,edwin39@gmail.com,60000,1,0,Duvall,Washington,United States,98019,Partial College,1,1,719 William Way,NULL,1 (11) 500 555-0112,04-04-2011,5-10 Miles
1054,14,AW00011098,NULL,Mallory,S,Rubio,29-10-1966,S,Female,NULL,9991211223,mallory7@gmail.com,60000,1,0,Bellevue,Washington,United States,98004,Partial College,0,1,6452 Harris Circle,NULL,1 (11) 500 555-0157,11-02-2013,0-1 Miles
1055,13,AW00011099,NULL,Adam,NULL,Ross,05-09-1966,M,Male,NULL,9995578741,adam2@gmail.com,60000,1,0,Edmonds,Washington,United States,98020,Bachelors,1,1,4378 Westminster Place,NULL,1 (11) 500 555-0186,07-04-2011,0-1 Miles
1056,28,AW00011100,NULL,Latasha,L,Navarro,15-03-1966,S,Female,NULL,9998378960,latasha10@gmail.com,60000,1,0,Redmond,Washington,United States,98052,Partial College,1,1,6954 Ranch Road,NULL,1 (11) 500 555-0123,16-04-2011,5-10 Miles
1057,33,AW00011101,NULL,Abby,L,Sai,05-11-1970,S,Female,NULL,9999539798,abby4@gmail.com,70000,0,0,Seattle,Washington,United States,98104,Bachelors,0,1,7074 N. Spoonwood Court,NULL,1 (11) 500 555-0174,29-04-2011,0-1 Miles
1058,18,AW00011102,NULL,Julia,L,Nelson,19-10-1970,S,Female,NULL,9994319364,julia7@gmail.com,80000,5,5,Sammamish,Washington,United States,98074,Bachelors,1,4,2196 Coat Ct.,NULL,1 (11) 500 555-0124,16-07-2013,1-2 Miles
1059,3,AW00011103,NULL,Cassie,NULL,Chande,12-04-1981,S,Female,NULL,9996094422,cassie13@gmail.com,70000,0,0,Seattle,Washington,United States,98104,Bachelors,1,1,9448 San Marino Ct.,NULL,1 (11) 500 555-0166,15-04-2011,5-10 Miles
1060,23,AW00011104,NULL,Edgar,A,Sara,08-03-1975,M,Male,NULL,9991262674,edgar11@gmail.com,70000,0,0,Bellevue,Washington,United States,98004,Bachelors,0,1,6127 Lilly Lane,NULL,1 (11) 500 555-0125,04-05-2011,0-1 Miles
1061,8,AW00011105,NULL,Candace,NULL,Fernandez,27-06-1970,S,Female,NULL,9998718905,candace15@gmail.com,70000,0,0,Duvall,Washington,United States,98019,Bachelors,0,1,5029 Blue Ridge,NULL,1 (11) 500 555-0162,14-05-2011,5-10 Miles
1062,40,AW00011106,NULL,Jessie,NULL,Liu,11-03-1970,S,Female,NULL,9994842989,jessie9@gmail.com,70000,0,0,Bothell,Washington,United States,98011,Bachelors,0,1,3063 Blue Jay Drive,NULL,1 (11) 500 555-0163,18-05-2011,5-10 Miles
1063,17,AW00011107,NULL,Bianca,NULL,Lin,04-03-1976,M,Male,NULL,9994695277,bianca7@gmail.com,90000,1,0,Carnation,Washington,United States,98014,Bachelors,1,1,7530 Eola,NULL,1 (11) 500 555-0121,01-05-2011,5-10 Miles
1064,13,AW00011108,NULL,Kari,C,Alvarez,10-01-1969,S,Female,NULL,9997298994,kari25@gmail.com,70000,0,0,Snohomish,Washington,United States,98296,Bachelors,0,2,9178 Thornhill Place,NULL,1 (11) 500 555-0169,03-05-2011,0-1 Miles
1065,38,AW00011109,NULL,Ruben,D,Kapoor,30-04-1980,S,Female,NULL,9999492191,ruben1@gmail.com,70000,0,0,Redmond,Washington,United States,98052,Bachelors,0,2,1984 Glendale Circle,NULL,1 (11) 500 555-0132,10-05-2011,0-1 Miles
1066,3,AW00011110,NULL,Curtis,NULL,Yang,04-12-1967,M,Male,NULL,9998058642,curtis5@gmail.com,60000,1,0,Edmonds,Washington,United States,98020,Partial College,1,1,4052 Mt. Wilson Way,NULL,1 (11) 500 555-0127,01-05-2011,5-10 Miles
1067,34,AW00011111,NULL,Meredith,T,Gutierrez,23-08-1967,M,Male,NULL,9995297100,meredith34@gmail.com,60000,1,0,Seattle,Washington,United States,98104,Partial College,1,1,7610 Northridge Ct.,NULL,1 (11) 500 555-0179,20-05-2011,0-1 Miles
1068,25,AW00011112,NULL,Crystal,C,Wang,08-03-1968,M,Male,NULL,9990951319,crystal3@gmail.com,60000,1,0,Bellevue,Washington,United States,98004,Partial College,1,1,2773 Kirkwood Dr,NULL,1 (11) 500 555-0134,25-05-2011,0-1 Miles
1069,30,AW00011113,NULL,Micheal,A,Blanco,17-02-1973,M,Male,NULL,9992754919,micheal11@gmail.com,70000,5,4,Edmonds,Washington,United States,98020,Bachelors,1,2,596 Marfargoa Drive,NULL,1 (11) 500 555-0131,01-02-2013,5-10 Miles
1070,14,AW00011114,NULL,Leslie,C,Moreno,25-11-1967,S,Female,NULL,9995148147,leslie7@gmail.com,70000,5,4,Edmonds,Washington,United States,98020,Partial College,1,2,7941 Cristobal,NULL,1 (11) 500 555-0115,18-03-2013,5-10 Miles
1071,17,AW00011115,NULL,Alvin,D,Cai,12-08-1967,M,Male,NULL,9994123380,alvin20@gmail.com,70000,5,4,Edmonds,Washington,United States,98020,Partial College,1,2,7759 Azalea Avenue,NULL,1 (11) 500 555-0191,10-02-2013,0-1 Miles
1072,18,AW00011116,NULL,Clinton,E,Carlson,02-04-1979,M,Male,NULL,9995023147,clinton14@gmail.com,70000,5,4,Bothell,Washington,United States,98011,Partial College,1,2,7943 Cunha Ct.,NULL,1 (11) 500 555-0184,15-03-2013,5-10 Miles
1073,8,AW00011117,NULL,April,NULL,Deng,21-08-1966,M,Male,NULL,9991446251,april1@gmail.com,70000,5,4,Carnation,Washington,United States,98014,Partial College,1,3,485 Ash Lane,NULL,1 (11) 500 555-0182,06-05-2011,10+ Miles
1074,6,AW00011118,NULL,Alvin,M,Zeng,31-12-1962,S,Female,NULL,9991058551,alvin21@gmail.com,80000,1,0,Redmond,Washington,United States,98052,Partial College,0,1,3853 Wildcat Circle,Unit 13c12,1 (11) 500 555-0174,10-07-2013,0-1 Miles
1075,13,AW00011119,NULL,Evan,V,James,07-10-1940,S,Female,NULL,9993341662,evan8@gmail.com,30000,2,0,Seattle,Washington,United States,98104,Partial College,0,2,4157 Sierra Ridge,NULL,1 (11) 500 555-0187,03-02-2013,0-1 Miles
1076,18,AW00011120,NULL,Beth,H,JimŽnez,06-02-1942,S,Female,NULL,9993446425,beth8@gmail.com,40000,2,0,Seattle,Washington,United States,98104,Bachelors,1,1,7401 Las Palmas,NULL,1 (11) 500 555-0164,14-05-2011,5-10 Miles
1077,10,AW00011121,NULL,Orlando,NULL,Suarez,18-05-1966,M,Male,NULL,9998379341,orlando19@gmail.com,70000,5,4,Renton,Washington,United States,98055,Partial College,1,3,7743 Hames Dr,NULL,1 (11) 500 555-0198,24-06-2013,10+ Miles
1078,12,AW00011122,NULL,Byron,NULL,Vazquez,30-09-1965,M,Male,NULL,9993581869,byron9@gmail.com,70000,5,4,Bothell,Washington,United States,98011,Partial College,1,3,3187 Hackamore Lane,NULL,1 (11) 500 555-0136,21-02-2013,5-10 Miles
1079,39,AW00011123,NULL,Philip,A,Alvarez,18-12-1965,M,Male,NULL,9995459276,philip4@gmail.com,70000,5,4,Bothell,Washington,United States,98011,Partial College,1,3,2775 Mt. Olivet Pl.,NULL,1 (11) 500 555-0191,17-04-2013,10+ Miles
1080,40,AW00011124,NULL,Ross,F,Jordan,23-07-1968,S,Female,NULL,9997772757,ross1@gmail.com,80000,1,0,Renton,Washington,United States,98055,Partial College,1,1,6973 Dublin Court,NULL,1 (11) 500 555-0126,05-05-2011,5-10 Miles
1081,37,AW00011125,NULL,Dana,J,Navarro,06-10-1961,S,Female,NULL,9992193011,dana2@gmail.com,70000,1,0,Renton,Washington,United States,98055,Partial College,1,1,8481 Zartop Street,NULL,1 (11) 500 555-0172,31-01-2013,5-10 Miles
1082,11,AW00011126,NULL,Shaun,NULL,Carson,05-10-1954,M,Male,NULL,9996435697,shaun16@gmail.com,10000,2,1,Kenmore,Washington,United States,98028,High School,0,2,57 Wolf Way,NULL,1 (11) 500 555-0155,28-05-2011,0-1 Miles
1083,361,AW00011127,NULL,Jan,NULL,Edwards,19-04-1981,M,Male,NULL,9990021707,jan11@gmail.com,40000,0,0,Bellevue,Washington,United States,98004,High School,1,1,9409 The Alameda,NULL,111-555-0118,10-04-2013,5-10 Miles
1084,635,AW00011128,NULL,Samantha,NULL,Long,03-06-1981,M,Male,NULL,9990192492,samantha35@gmail.com,40000,0,0,Edmonds,Washington,United States,98020,High School,1,1,1606 Alderwood Lane,NULL,175-555-0139,19-06-2013,5-10 Miles
1085,638,AW00011129,NULL,Julia,M,Wright,01-02-1981,S,Female,NULL,9990082525,julia17@gmail.com,40000,0,0,Monroe,Washington,United States,98272,High School,1,1,7397 Central Blvd.,NULL,456-555-0174,06-08-2011,5-10 Miles
1086,543,AW00011130,NULL,Caroline,L,Russell,05-07-1985,M,Male,NULL,9998666763,caroline21@gmail.com,30000,0,0,Seattle,Washington,United States,98104,High School,1,2,3884 Bates Court,NULL,424-555-0137,09-12-2013,5-10 Miles
1087,50,AW00011131,NULL,Amanda,NULL,Rivera,09-09-1985,M,Male,NULL,9990963506,amanda7@gmail.com,30000,0,0,Seattle,Washington,United States,98104,High School,0,2,9573 Royal Oak Rd.,NULL,918-555-0126,18-10-2013,0-1 Miles
1088,51,AW00011132,NULL,Melissa,E,Richardson,25-04-1986,S,Female,NULL,9995603951,melissa31@gmail.com,30000,0,0,Edmonds,Washington,United States,98020,High School,0,2,6832 Fruitwood Dr,NULL,928-555-0118,09-04-2013,5-10 Miles
1089,542,AW00011133,NULL,Angela,NULL,Griffin,08-03-1986,S,Female,NULL,9999179904,angela23@gmail.com,30000,0,0,Edmonds,Washington,United States,98020,Partial High School,0,2,3828 Baltic Sea Ct,NULL,598-555-0174,30-12-2013,0-1 Miles
1090,30,AW00011134,NULL,Larry,D,Townsend,22-02-1957,S,Female,NULL,9995053032,larry14@gmail.com,10000,5,0,Monroe,Washington,United States,98272,High School,1,2,7034 Carson,NULL,1 (11) 500 555-0130,03-05-2011,5-10 Miles
1091,302,AW00011135,NULL,Marcus,L,Harris,02-05-1985,S,Female,NULL,9995080816,marcus14@gmail.com,30000,0,0,Bellevue,Washington,United States,98004,Partial High School,0,2,9068 Quiet Place Drive,NULL,442-555-0119,18-04-2013,5-10 Miles
1092,53,AW00011136,NULL,Brianna,D,Morgan,24-04-1984,S,Female,NULL,9992764860,brianna30@gmail.com,40000,0,0,Redmond,Washington,United States,98052,High School,0,2,9005 Eagle Ct.,NULL,954-555-0117,03-01-2013,0-1 Miles
1093,641,AW00011137,NULL,Jasmine,A,Taylor,17-01-1984,M,Male,NULL,9991979580,jasmine7@gmail.com,40000,0,0,Bellevue,Washington,United States,98004,High School,1,2,2457 Matterhorn Court,NULL,557-555-0146,31-07-2013,5-10 Miles
1094,325,AW00011138,NULL,Lauren,NULL,Davis,14-03-1984,M,Male,NULL,9997345961,lauren23@gmail.com,40000,0,0,Sammamish,Washington,United States,98074,High School,0,2,8105 Pembrook Court,NULL,832-555-0121,19-09-2013,0-1 Miles
1095,28,AW00011139,NULL,Tanya,NULL,Moreno,05-11-1949,S,Female,NULL,9999526203,tanya2@gmail.com,30000,2,0,Redmond,Washington,United States,98052,Partial College,0,2,6155 Wilbur Drive,NULL,1 (11) 500 555-0185,14-09-2013,5-10 Miles
1096,301,AW00011140,NULL,Javier,L,Alvarez,11-08-1982,S,Female,NULL,9999880270,javier1@gmail.com,30000,0,0,Bellevue,Washington,United States,98004,Partial High School,0,2,8935 Etcheverry Dr.,NULL,763-555-0134,19-03-2013,5-10 Miles
1097,314,AW00011141,NULL,Nicole,NULL,Ramirez,19-12-1982,M,Male,NULL,9995043093,nicole42@gmail.com,40000,0,0,Bellevue,Washington,United States,98004,High School,0,2,1101 C Street,NULL,152-555-0162,16-05-2013,0-1 Miles
1098,51,AW00011142,NULL,Eduardo,NULL,Patterson,11-02-1983,S,Female,NULL,9994173048,eduardo55@gmail.com,40000,0,0,Edmonds,Washington,United States,98020,High School,0,2,6255 Macalvey Dr.,NULL,190-555-0184,13-02-2013,0-1 Miles
1099,334,AW00011143,NULL,Jonathan,M,Henderson,04-08-1982,M,Male,NULL,9998970613,jonathan4@gmail.com,40000,0,0,Bellevue,Washington,United States,98004,High School,1,2,165 East Lane Road,NULL,149-555-0113,15-06-2013,5-10 Miles
1100,607,AW00011144,NULL,Edward,NULL,Hernandez,08-03-1985,S,Female,NULL,9993116070,edward48@gmail.com,40000,0,0,Kenmore,Washington,United States,98028,High School,0,2,7607 Pine Hollow Road,NULL,178-555-0196,25-01-2013,0-1 Miles
1101,536,AW00011145,NULL,Jasmine,L,Coleman,06-06-1985,S,Female,NULL,9994366937,jasmine46@gmail.com,40000,0,0,Monroe,Washington,United States,98272,High School,0,2,1961 Oak Grove Road,NULL,857-555-0115,25-01-2013,0-1 Miles
1102,8,AW00011146,NULL,Karla,L,Goel,22-02-1945,S,Female,NULL,9998211810,karla20@gmail.com,40000,2,0,Seattle,Washington,United States,98104,Bachelors,1,2,3272 Corrie Lane,NULL,1 (11) 500 555-0137,05-02-2013,5-10 Miles
1103,40,AW00011147,NULL,Ernest,L,Wu,04-08-1944,M,Male,NULL,9991133963,ernest6@gmail.com,60000,2,0,Bellevue,Washington,United States,98004,Graduate Degree,1,1,1832 RiverRock Dr,NULL,1 (11) 500 555-0139,13-05-2011,0-1 Miles
